gen evals time best_fitness
1195 119600 1890 0.0
1196 119700 1891 0.0
1197 119800 1892 0.0
1198 119900 1892 0.0
1199 120000 1892 0.0
1200 120100 1893 0.0
1201 120200 1893 0.0
1202 120300 1894 0.0
1203 120400 1894 0.0
1204 120500 1894 0.0
1205 120600 1895 0.0
1206 120700 1895 0.0
1207 120800 1896 0.0
1208 120900 1896 0.0
1209 121000 1897 0.0
1210 121100 1897 0.0
1211 121200 1897 0.0
1212 121300 1898 0.0
1213 121400 1898 0.0
1214 121500 1898 0.0
1215 121600 1901 0.0
1216 121700 1901 0.0
1217 121800 1902 0.0
1218 121900 1903 0.0
1219 122000 1903 0.0
1220 122100 1904 0.0
1221 122200 1904 0.0
1222 122300 1904 0.0
1223 122400 1905 0.0
1224 122500 1905 0.0
1225 122600 1905 0.0
1226 122700 1906 0.0
1227 122800 1906 0.0
1228 122900 1906 0.0
1229 123000 1907 0.0
1230 123100 1907 0.0
1231 123200 1907 0.0
1232 123300 1908 0.0
1233 123400 1908 0.0
1234 123500 1908 0.0
1235 123600 1909 0.0
1236 123700 1911 0.0
1237 123800 1911 0.0
1238 123900 1912 0.0
1239 124000 1913 0.0
1240 124100 1913 0.0
1241 124200 1914 0.0
1242 124300 1914 0.0
1243 124400 1914 0.0
1244 124500 1915 0.0
1245 124600 1915 0.0
1246 124700 1916 0.0
1247 124800 1916 0.0
1248 124900 1916 0.0
1249 125000 1917 0.0
1250 125100 1917 0.0
1251 125200 1918 0.0
1252 125300 1918 0.0
1253 125400 1918 0.0
1254 125500 1919 0.0
1255 125600 1921 0.0
1256 125700 1922 0.0
1257 125800 1922 0.0
1258 125900 1923 0.0
1259 126000 1923 0.0
1260 126100 1924 0.0
1261 126200 1924 0.0
1262 126300 1925 0.0
1263 126400 1925 0.0
1264 126500 1925 0.0
1265 126600 1926 0.0
1266 126700 1926 0.0
1267 126800 1926 0.0
1268 126900 1927 0.0
1269 127000 1927 0.0
1270 127100 1927 0.0
1271 127200 1928 0.0
1272 127300 1928 0.0
1273 127400 1929 0.0
1274 127500 1929 0.0
1275 127600 1932 0.0
1276 127700 1932 0.0
1277 127800 1933 0.0
1278 127900 1934 0.0
1279 128000 1934 0.0
1280 128100 1934 0.0
1281 128200 1935 0.0
1282 128300 1935 0.0
1283 128400 1935 0.0
1284 128500 1936 0.0
1285 128600 1936 0.0
1286 128700 1937 0.0
1287 128800 1937 0.0
1288 128900 1937 0.0
1289 129000 1938 0.0
1290 129100 1938 0.0
1291 129200 1938 0.0
1292 129300 1939 0.0
1293 129400 1939 0.0
1294 129500 1939 0.0
1295 129600 1939 0.0
1296 129700 1940 0.0
1297 129800 1940 0.0
1298 129900 1940 0.0
1299 130000 1941 0.0
1300 130100 1943 0.0
1301 130200 1944 0.0
1302 130300 1945 0.0
1303 130400 1945 0.0
1304 130500 1945 0.0
1305 130600 1946 0.0
1306 130700 1946 0.0
1307 130800 1947 0.0
1308 130900 1947 0.0
1309 131000 1948 0.0
1310 131100 1948 0.0
1311 131200 1949 0.0
1312 131300 1949 0.0
1313 131400 1949 0.0
1314 131500 1950 0.0
1315 131600 1950 0.0
1316 131700 1951 0.0
1317 131800 1951 0.0
1318 131900 1951 0.0
1319 132000 1952 0.0
1320 132100 1954 0.0
1321 132200 1954 0.0
1322 132300 1955 0.0
1323 132400 1955 0.0
1324 132500 1956 0.0
1325 132600 1956 0.0
1326 132700 1956 0.0
1327 132800 1957 0.0
1328 132900 1957 0.0
1329 133000 1957 0.0
1330 133100 1958 0.0
1331 133200 1958 0.0
1332 133300 1958 0.0
1333 133400 1959 0.0
1334 133500 1959 0.0
1335 133600 1959 0.0
1336 133700 1960 0.0
1337 133800 1960 0.0
1338 133900 1960 0.0
1339 134000 1960 0.0
1340 134100 1961 0.0
1341 134200 1961 0.0
1342 134300 1961 0.0
1343 134400 1962 0.0
1344 134500 1964 0.0
1345 134600 1965 0.0
1346 134700 1966 0.0
1347 134800 1966 0.0
1348 134900 1966 0.0
1349 135000 1967 0.0
1350 135100 1967 0.0
1351 135200 1968 0.0
1352 135300 1968 0.0
1353 135400 1968 0.0
1354 135500 1969 0.0
1355 135600 1969 0.0
1356 135700 1970 0.0
1357 135800 1970 0.0
1358 135900 1970 0.0
1359 136000 1971 0.0
1360 136100 1971 0.0
1361 136200 1972 0.0
1362 136300 1972 0.0
1363 136400 1972 0.0
1364 136500 1973 0.0
1365 136600 1975 0.0
1366 136700 1976 0.0
1367 136800 1976 0.0
1368 136900 1977 0.0
1369 137000 1977 0.0
1370 137100 1978 0.0
1371 137200 1978 0.0
1372 137300 1978 0.0
1373 137400 1979 0.0
1374 137500 1979 0.0
1375 137600 1980 0.0
1376 137700 1980 0.0
1377 137800 1981 0.0
1378 137900 1981 0.0
1379 138000 1981 0.0
1380 138100 1982 0.0
1381 138200 1982 0.0
1382 138300 1982 0.0
1383 138400 1983 0.0
1384 138500 1983 0.0
1385 138600 1983 0.0
1386 138700 1984 0.0
1387 138800 1986 0.0
1388 138900 1986 0.0
1389 139000 1987 0.0
1390 139100 1988 0.0
1391 139200 1988 0.0
1392 139300 1989 0.0
1393 139400 1989 0.0
1394 139500 1990 0.0
1395 139600 1990 0.0
1396 139700 1990 0.0
1397 139800 1991 0.0
1398 139900 1991 0.0
1399 140000 1992 0.0
1400 140100 1992 0.0
1401 140200 1992 0.0
1402 140300 1993 0.0
1403 140400 1993 0.0
1404 140500 1994 0.0
1405 140600 1994 0.0
1406 140700 1994 0.0
1407 140800 1995 0.0
1408 140900 1997 0.0
1409 141000 1999 0.0
1410 141100 1999 0.0
1411 141200 2000 0.0
1412 141300 2000 0.0
1413 141400 2001 0.0
1414 141500 2001 0.0
1415 141600 2002 0.0
1416 141700 2002 0.0
1417 141800 2002 0.0
1418 141900 2003 0.0
1419 142000 2003 0.0
1420 142100 2004 0.0
1421 142200 2004 0.0
1422 142300 2004 0.0
1423 142400 2005 0.0
1424 142500 2005 0.0
1425 142600 2006 0.0
1426 142700 2008 0.0
1427 142800 2008 0.0
1428 142900 2009 0.0
1429 143000 2010 0.0
1430 143100 2010 0.0
1431 143200 2010 0.0
1432 143300 2011 0.0
1433 143400 2011 0.0
1434 143500 2011 0.0
1435 143600 2012 0.0
1436 143700 2012 0.0
1437 143800 2013 0.0
1438 143900 2013 0.0
1439 144000 2014 0.0
1440 144100 2014 0.0
1441 144200 2015 0.0
1442 144300 2015 0.0
1443 144400 2016 0.0
1444 144500 2018 0.0
1445 144600 2018 0.0
1446 144700 2019 0.0
1447 144800 2019 0.0
1448 144900 2020 0.0
1449 145000 2020 0.0
1450 145100 2021 0.0
1451 145200 2021 0.0
1452 145300 2022 0.0
1453 145400 2022 0.0
1454 145500 2022 0.0
1455 145600 2023 0.0
1456 145700 2023 0.0
1457 145800 2024 0.0
1458 145900 2024 0.0
1459 146000 2024 0.0
1460 146100 2025 0.0
1461 146200 2025 0.0
1462 146300 2025 0.0
1463 146400 2028 0.0
1464 146500 2029 0.0
1465 146600 2030 0.0
1466 146700 2031 0.0
1467 146800 2031 0.0
1468 146900 2032 0.0
1469 147000 2032 0.0
1470 147100 2033 0.0
1471 147200 2033 0.0
1472 147300 2034 0.0
1473 147400 2034 0.0
1474 147500 2035 0.0
1475 147600 2035 0.0
1476 147700 2036 0.0
1477 147800 2036 0.0
1478 147900 2038 0.0
1479 148000 2039 0.0
1480 148100 2040 0.0
1481 148200 2040 0.0
1482 148300 2040 0.0
1483 148400 2041 0.0
1484 148500 2041 0.0
1485 148600 2042 0.0
1486 148700 2042 0.0
1487 148800 2042 0.0
1488 148900 2043 0.0
1489 149000 2043 0.0
1490 149100 2044 0.0
1491 149200 2044 0.0
1492 149300 2044 0.0
1493 149400 2045 0.0
1494 149500 2045 0.0
1495 149600 2045 0.0
1496 149700 2046 0.0
1497 149800 2046 0.0
1498 149900 2048 0.0
1499 150000 2049 0.0
1500 150100 2050 0.0
1501 150200 2050 0.0
1502 150300 2051 0.0
1503 150400 2051 0.0
1504 150500 2051 0.0
1505 150600 2052 0.0
1506 150700 2052 0.0
1507 150800 2053 0.0
1508 150900 2053 0.0
1509 151000 2053 0.0
1510 151100 2054 0.0
1511 151200 2054 0.0
1512 151300 2055 0.0
1513 151400 2055 0.0
1514 151500 2056 0.0
1515 151600 2056 0.0
1516 151700 2056 0.0
1517 151800 2058 0.0
1518 151900 2059 0.0
1519 152000 2060 0.0
1520 152100 2060 0.0
1521 152200 2060 0.0
1522 152300 2061 0.0
1523 152400 2061 0.0
1524 152500 2061 0.0
1525 152600 2062 0.0
1526 152700 2062 0.0
1527 152800 2062 0.0
1528 152900 2063 0.0
1529 153000 2063 0.0
1530 153100 2064 0.0
1531 153200 2064 0.0
1532 153300 2064 0.0
1533 153400 2065 0.0
1534 153500 2065 0.0
1535 153600 2065 0.0
1536 153700 2066 0.0
1537 153800 2066 0.0
1538 153900 2066 0.0
1539 154000 2068 0.0
1540 154100 2069 0.0
1541 154200 2070 0.0
1542 154300 2070 0.0
1543 154400 2070 0.0
1544 154500 2071 0.0
1545 154600 2071 0.0
1546 154700 2072 0.0
1547 154800 2072 0.0
1548 154900 2072 0.0
1549 155000 2073 0.0
1550 155100 2073 0.0
1551 155200 2073 0.0
1552 155300 2074 0.0
1553 155400 2074 0.0
1554 155500 2074 0.0
1555 155600 2075 0.0
1556 155700 2075 0.0
1557 155800 2075 0.0
1558 155900 2076 0.0
1559 156000 2076 0.0
1560 156100 2076 0.0
1561 156200 2077 0.0
1562 156300 2079 0.0
1563 156400 2081 0.0
1564 156500 2081 0.0
1565 156600 2081 0.0
1566 156700 2082 0.0
1567 156800 2082 0.0
1568 156900 2083 0.0
1569 157000 2083 0.0
1570 157100 2084 0.0
1571 157200 2084 0.0
1572 157300 2084 0.0
1573 157400 2085 0.0
1574 157500 2085 0.0
1575 157600 2086 0.0
1576 157700 2086 0.0
1577 157800 2086 0.0
1578 157900 2087 0.0
1579 158000 2089 0.0
1580 158100 2089 0.0
1581 158200 2090 0.0
1582 158300 2090 0.0
1583 158400 2091 0.0
1584 158500 2091 0.0
1585 158600 2091 0.0
1586 158700 2092 0.0
1587 158800 2092 0.0
1588 158900 2092 0.0
1589 159000 2093 0.0
1590 159100 2093 0.0
1591 159200 2093 0.0
1592 159300 2094 0.0
1593 159400 2094 0.0
1594 159500 2094 0.0
1595 159600 2095 0.0
1596 159700 2095 0.0
1597 159800 2095 0.0
1598 159900 2096 0.0
1599 160000 2096 0.0
1600 160100 2097 0.0
1601 160200 2099 0.0
1602 160300 2099 0.0
1603 160400 2100 0.0
1604 160500 2100 0.0
1605 160600 2101 0.0
1606 160700 2101 0.0
1607 160800 2101 0.0
1608 160900 2102 0.0
1609 161000 2102 0.0
1610 161100 2103 0.0
1611 161200 2103 0.0
1612 161300 2103 0.0
1613 161400 2104 0.0
1614 161500 2104 0.0
1615 161600 2105 0.0
1616 161700 2105 0.0
1617 161800 2106 0.0
1618 161900 2106 0.0
1619 162000 2106 0.0
1620 162100 2107 0.0
1621 162200 2109 0.0
1622 162300 2109 0.0
1623 162400 2110 0.0
1624 162500 2110 0.0
1625 162600 2111 0.0
1626 162700 2111 0.0
1627 162800 2111 0.0
1628 162900 2112 0.0
1629 163000 2112 0.0
1630 163100 2113 0.0
1631 163200 2113 0.0
1632 163300 2114 0.0
1633 163400 2114 0.0
1634 163500 2115 0.0
1635 163600 2115 0.0
1636 163700 2115 0.0
1637 163800 2116 0.0
1638 163900 2116 0.0
1639 164000 2116 0.0
1640 164100 2118 0.0
1641 164200 2119 0.0
1642 164300 2120 0.0
1643 164400 2120 0.0
1644 164500 2120 0.0
1645 164600 2121 0.0
1646 164700 2121 0.0
1647 164800 2121 0.0
1648 164900 2122 0.0
1649 165000 2122 0.0
1650 165100 2123 0.0
1651 165200 2123 0.0
1652 165300 2123 0.0
1653 165400 2124 0.0
1654 165500 2124 0.0
1655 165600 2124 0.0
1656 165700 2125 0.0
1657 165800 2125 0.0
1658 165900 2125 0.0
1659 166000 2126 0.0
1660 166100 2126 0.0
1661 166200 2126 0.0
1662 166300 2129 0.0
1663 166400 2129 0.0
1664 166500 2131 0.0
1665 166600 2131 0.0
1666 166700 2132 0.0
1667 166800 2132 0.0
1668 166900 2133 0.0
1669 167000 2133 0.0
1670 167100 2133 0.0
1671 167200 2134 0.0
1672 167300 2134 0.0
1673 167400 2134 0.0
1674 167500 2135 0.0
1675 167600 2135 0.0
1676 167700 2136 0.0
1677 167800 2136 0.0
1678 167900 2137 0.0
1679 168000 2137 0.0
1680 168100 2138 0.0
1681 168200 2140 0.0
1682 168300 2140 0.0
1683 168400 2141 0.0
1684 168500 2141 0.0
1685 168600 2142 0.0
1686 168700 2142 0.0
1687 168800 2142 0.0
1688 168900 2143 0.0
1689 169000 2143 0.0
1690 169100 2143 0.0
1691 169200 2144 0.0
1692 169300 2144 0.0
1693 169400 2145 0.0
1694 169500 2145 0.0
1695 169600 2145 0.0
1696 169700 2146 0.0
1697 169800 2146 0.0
1698 169900 2147 0.0
1699 170000 2147 0.0
1700 170100 2149 0.0
1701 170200 2150 0.0
1702 170300 2151 0.0
1703 170400 2151 0.0
1704 170500 2151 0.0
1705 170600 2152 0.0
1706 170700 2152 0.0
1707 170800 2153 0.0
1708 170900 2153 0.0
1709 171000 2153 0.0
1710 171100 2154 0.0
1711 171200 2154 0.0
1712 171300 2154 0.0
1713 171400 2155 0.0
1714 171500 2155 0.0
1715 171600 2155 0.0
1716 171700 2156 0.0
1717 171800 2156 0.0
1718 171900 2156 0.0
1719 172000 2156 0.0
1720 172100 2157 0.0
1721 172200 2157 0.0
1722 172300 2157 0.0
1723 172400 2160 0.0
1724 172500 2160 0.0
1725 172600 2161 0.0
1726 172700 2161 0.0
1727 172800 2162 0.0
1728 172900 2162 0.0
1729 173000 2163 0.0
1730 173100 2163 0.0
1731 173200 2163 0.0
1732 173300 2164 0.0
1733 173400 2164 0.0
1734 173500 2165 0.0
1735 173600 2165 0.0
1736 173700 2165 0.0
1737 173800 2166 0.0
1738 173900 2166 0.0
1739 174000 2166 0.0
1740 174100 2167 0.0
1741 174200 2167 0.0
1742 174300 2167 0.0
1743 174400 2168 0.0
1744 174500 2168 0.0
1745 174600 2170 0.0
1746 174700 2171 0.0
1747 174800 2172 0.0
1748 174900 2172 0.0
1749 175000 2172 0.0
1750 175100 2173 0.0
1751 175200 2173 0.0
1752 175300 2173 0.0
1753 175400 2174 0.0
1754 175500 2174 0.0
1755 175600 2174 0.0
1756 175700 2175 0.0
1757 175800 2175 0.0
1758 175900 2175 0.0
1759 176000 2176 0.0
1760 176100 2176 0.0
1761 176200 2177 0.0
1762 176300 2177 0.0
1763 176400 2177 0.0
1764 176500 2178 0.0
1765 176600 2178 0.0
1766 176700 2178 0.0
1767 176800 2181 0.0
1768 176900 2181 0.0
1769 177000 2182 0.0
1770 177100 2182 0.0
1771 177200 2183 0.0
1772 177300 2183 0.0
1773 177400 2183 0.0
1774 177500 2184 0.0
1775 177600 2184 0.0
1776 177700 2185 0.0
1777 177800 2185 0.0
1778 177900 2185 0.0
1779 178000 2186 0.0
1780 178100 2186 0.0
1781 178200 2186 0.0
1782 178300 2187 0.0
1783 178400 2187 0.0
1784 178500 2187 0.0
1785 178600 2188 0.0
1786 178700 2188 0.0
1787 178800 2189 0.0
1788 178900 2189 0.0
1789 179000 2189 0.0
1790 179100 2189 0.0
1791 179200 2192 0.0
1792 179300 2192 0.0
1793 179400 2194 0.0
1794 179500 2194 0.0
1795 179600 2195 0.0
1796 179700 2195 0.0
1797 179800 2195 0.0
1798 179900 2196 0.0
1799 180000 2196 0.0
1800 180100 2197 0.0
1801 180200 2197 0.0
1802 180300 2198 0.0
1803 180400 2198 0.0
1804 180500 2198 0.0
1805 180600 2199 0.0
1806 180700 2199 0.0
1807 180800 2199 0.0
1808 180900 2200 0.0
1809 181000 2200 0.0
1810 181100 2203 0.0
1811 181200 2203 0.0
1812 181300 2204 0.0
1813 181400 2204 0.0
1814 181500 2205 0.0
1815 181600 2205 0.0
1816 181700 2205 0.0
1817 181800 2206 0.0
1818 181900 2206 0.0
1819 182000 2206 0.0
1820 182100 2207 0.0
1821 182200 2207 0.0
1822 182300 2207 0.0
1823 182400 2208 0.0
1824 182500 2208 0.0
1825 182600 2208 0.0
1826 182700 2209 0.0
1827 182800 2209 0.0
1828 182900 2209 0.0
1829 183000 2210 0.0
1830 183100 2210 0.0
1831 183200 2210 0.0
1832 183300 2211 0.0
1833 183400 2211 0.0
1834 183500 2214 0.0
1835 183600 2215 0.0
1836 183700 2215 0.0
1837 183800 2216 0.0
1838 183900 2216 0.0
1839 184000 2216 0.0
1840 184100 2217 0.0
1841 184200 2217 0.0
1842 184300 2217 0.0
1843 184400 2218 0.0
1844 184500 2218 0.0
1845 184600 2218 0.0
1846 184700 2219 0.0
1847 184800 2219 0.0
1848 184900 2219 0.0
1849 185000 2220 0.0
1850 185100 2220 0.0
1851 185200 2220 0.0
1852 185300 2221 0.0
1853 185400 2221 0.0
1854 185500 2221 0.0
1855 185600 2222 0.0
1856 185700 2222 0.0
1857 185800 2225 0.0
1858 185900 2225 0.0
1859 186000 2226 0.0
1860 186100 2226 0.0
1861 186200 2227 0.0
1862 186300 2227 0.0
1863 186400 2227 0.0
1864 186500 2228 0.0
1865 186600 2228 0.0
1866 186700 2229 0.0
1867 186800 2229 0.0
1868 186900 2229 0.0
1869 187000 2230 0.0
1870 187100 2231 0.0
1871 187200 2231 0.0
1872 187300 2231 0.0
1873 187400 2232 0.0
1874 187500 2232 0.0
1875 187600 2233 0.0
1876 187700 2235 0.0
1877 187800 2235 0.0
1878 187900 2236 0.0
1879 188000 2237 0.0
1880 188100 2237 0.0
1881 188200 2238 0.0
1882 188300 2238 0.0
1883 188400 2238 0.0
1884 188500 2239 0.0
1885 188600 2239 0.0
1886 188700 2240 0.0
1887 188800 2240 0.0
1888 188900 2240 0.0
1889 189000 2241 0.0
1890 189100 2241 0.0
1891 189200 2241 0.0
1892 189300 2242 0.0
1893 189400 2242 0.0
1894 189500 2242 0.0
1895 189600 2243 0.0
1896 189700 2243 0.0
1897 189800 2245 0.0
1898 189900 2245 0.0
1899 190000 2246 0.0
1900 190100 2247 0.0
1901 190200 2247 0.0
1902 190300 2247 0.0
1903 190400 2248 0.0
1904 190500 2248 0.0
1905 190600 2248 0.0
1906 190700 2249 0.0
1907 190800 2249 0.0
1908 190900 2250 0.0
1909 191000 2250 0.0
1910 191100 2250 0.0
1911 191200 2251 0.0
1912 191300 2251 0.0
1913 191400 2252 0.0
1914 191500 2252 0.0
1915 191600 2252 0.0
1916 191700 2253 0.0
1917 191800 2255 0.0
1918 191900 2255 0.0
1919 192000 2256 0.0
1920 192100 2256 0.0
1921 192200 2257 0.0
1922 192300 2257 0.0
1923 192400 2257 0.0
1924 192500 2258 0.0
1925 192600 2258 0.0
1926 192700 2259 0.0
1927 192800 2259 0.0
1928 192900 2259 0.0
1929 193000 2260 0.0
1930 193100 2260 0.0
1931 193200 2260 0.0
1932 193300 2261 0.0
1933 193400 2261 0.0
1934 193500 2262 0.0
1935 193600 2262 0.0
1936 193700 2262 0.0
1937 193800 2266 0.0
1938 193900 2266 0.0
1939 194000 2267 0.0
1940 194100 2268 0.0
1941 194200 2268 0.0
1942 194300 2269 0.0
1943 194400 2269 0.0
1944 194500 2270 0.0
1945 194600 2270 0.0
1946 194700 2271 0.0
1947 194800 2271 0.0
1948 194900 2271 0.0
1949 195000 2272 0.0
1950 195100 2272 0.0
1951 195200 2272 0.0
1952 195300 2273 0.0
1953 195400 2273 0.0
1954 195500 2274 0.0
1955 195600 2274 0.0
1956 195700 2276 0.0
1957 195800 2277 0.0
1958 195900 2277 0.0
1959 196000 2278 0.0
1960 196100 2278 0.0
1961 196200 2279 0.0
1962 196300 2279 0.0
1963 196400 2279 0.0
1964 196500 2280 0.0
1965 196600 2280 0.0
1966 196700 2281 0.0
1967 196800 2281 0.0
1968 196900 2281 0.0
1969 197000 2282 0.0
1970 197100 2282 0.0
1971 197200 2283 0.0
1972 197300 2283 0.0
1973 197400 2283 0.0
1974 197500 2284 0.0
1975 197600 2286 0.0
1976 197700 2286 0.0
1977 197800 2287 0.0
1978 197900 2287 0.0
1979 198000 2288 0.0
1980 198100 2288 0.0
1981 198200 2289 0.0
1982 198300 2289 0.0
1983 198400 2290 0.0
1984 198500 2290 0.0
1985 198600 2290 0.0
1986 198700 2291 0.0
1987 198800 2291 0.0
1988 198900 2291 0.0
1989 199000 2292 0.0
1990 199100 2292 0.0
1991 199200 2293 0.0
1992 199300 2293 0.0
1993 199400 2293 0.0
1994 199500 2294 0.0
1995 199600 2296 0.0
1996 199700 2296 0.0
1997 199800 2298 0.0
1998 199900 2298 0.0
1999 200000 2298 0.0
2000 200100 2299 0.0
2001 200200 2299 0.0
2002 200300 2299 0.0
2003 200400 2300 0.0
2004 200500 2300 0.0
2005 200600 2300 0.0
2006 200700 2301 0.0
2007 200800 2301 0.0
2008 200900 2301 0.0
2009 201000 2302 0.0
2010 201100 2302 0.0
2011 201200 2302 0.0
2012 201300 2303 0.0
2013 201400 2303 0.0
2014 201500 2303 0.0
2015 201600 2304 0.0
2016 201700 2306 0.0
2017 201800 2306 0.0
2018 201900 2307 0.0
2019 202000 2307 0.0
2020 202100 2308 0.0
2021 202200 2308 0.0
2022 202300 2308 0.0
2023 202400 2309 0.0
2024 202500 2309 0.0
2025 202600 2309 0.0
2026 202700 2310 0.0
2027 202800 2310 0.0
2028 202900 2310 0.0
2029 203000 2311 0.0
2030 203100 2311 0.0
2031 203200 2311 0.0
2032 203300 2312 0.0
2033 203400 2312 0.0
2034 203500 2312 0.0
2035 203600 2313 0.0
2036 203700 2314 0.0
2037 203800 2314 0.0
2038 203900 2316 0.0
2039 204000 2317 0.0
2040 204100 2318 0.0
2041 204200 2318 0.0
2042 204300 2319 0.0
2043 204400 2319 0.0
2044 204500 2319 0.0
2045 204600 2320 0.0
2046 204700 2320 0.0
2047 204800 2320 0.0
2048 204900 2321 0.0
2049 205000 2321 0.0
2050 205100 2322 0.0
2051 205200 2322 0.0
2052 205300 2323 0.0
2053 205400 2323 0.0
2054 205500 2323 0.0
2055 205600 2324 0.0
2056 205700 2324 0.0
2057 205800 2324 0.0
2058 205900 2325 0.0
2059 206000 2325 0.0
2060 206100 2325 0.0
2061 206200 2326 0.0
2062 206300 2328 0.0
2063 206400 2329 0.0
2064 206500 2329 0.0
2065 206600 2330 0.0
2066 206700 2330 0.0
2067 206800 2331 0.0
2068 206900 2331 0.0
2069 207000 2331 0.0
2070 207100 2332 0.0
2071 207200 2332 0.0
2072 207300 2333 0.0
2073 207400 2333 0.0
2074 207500 2333 0.0
2075 207600 2334 0.0
2076 207700 2334 0.0
2077 207800 2334 0.0
2078 207900 2335 0.0
2079 208000 2335 0.0
2080 208100 2335 0.0
2081 208200 2336 0.0
2082 208300 2336 0.0
2083 208400 2337 0.0
2084 208500 2337 0.0
2085 208600 2339 0.0
2086 208700 2340 0.0
2087 208800 2340 0.0
2088 208900 2340 0.0
2089 209000 2341 0.0
2090 209100 2341 0.0
2091 209200 2341 0.0
2092 209300 2342 0.0
2093 209400 2342 0.0
2094 209500 2342 0.0
2095 209600 2343 0.0
2096 209700 2343 0.0
2097 209800 2343 0.0
2098 209900 2344 0.0
2099 210000 2344 0.0
2100 210100 2344 0.0
2101 210200 2345 0.0
2102 210300 2345 0.0
2103 210400 2345 0.0
2104 210500 2346 0.0
2105 210600 2346 0.0
2106 210700 2347 0.0
2107 210800 2347 0.0
2108 210900 2347 0.0
2109 211000 2350 0.0
2110 211100 2350 0.0
2111 211200 2351 0.0
2112 211300 2351 0.0
2113 211400 2352 0.0
2114 211500 2352 0.0
2115 211600 2352 0.0
2116 211700 2353 0.0
2117 211800 2353 0.0
2118 211900 2354 0.0
2119 212000 2354 0.0
2120 212100 2354 0.0
2121 212200 2355 0.0
2122 212300 2355 0.0
2123 212400 2355 0.0
2124 212500 2356 0.0
2125 212600 2356 0.0
2126 212700 2356 0.0
2127 212800 2357 0.0
2128 212900 2357 0.0
2129 213000 2357 0.0
2130 213100 2360 0.0
2131 213200 2360 0.0
2132 213300 2361 0.0
2133 213400 2362 0.0
2134 213500 2362 0.0
2135 213600 2362 0.0
2136 213700 2363 0.0
2137 213800 2364 0.0
2138 213900 2364 0.0
2139 214000 2364 0.0
2140 214100 2365 0.0
2141 214200 2365 0.0
2142 214300 2365 0.0
2143 214400 2366 0.0
2144 214500 2366 0.0
2145 214600 2367 0.0
2146 214700 2367 0.0
2147 214800 2367 0.0
2148 214900 2368 0.0
2149 215000 2368 0.0
2150 215100 2371 0.0
2151 215200 2371 0.0
2152 215300 2372 0.0
2153 215400 2373 0.0
2154 215500 2373 0.0
2155 215600 2373 0.0
2156 215700 2374 0.0
2157 215800 2374 0.0
2158 215900 2374 0.0
2159 216000 2375 0.0
2160 216100 2375 0.0
2161 216200 2376 0.0
2162 216300 2376 0.0
2163 216400 2376 0.0
2164 216500 2377 0.0
2165 216600 2377 0.0
2166 216700 2377 0.0
2167 216800 2378 0.0
2168 216900 2378 0.0
2169 217000 2380 0.0
2170 217100 2381 0.0
2171 217200 2382 0.0
2172 217300 2382 0.0
2173 217400 2382 0.0
2174 217500 2383 0.0
2175 217600 2383 0.0
2176 217700 2384 0.0
2177 217800 2384 0.0
2178 217900 2384 0.0
2179 218000 2385 0.0
2180 218100 2385 0.0
2181 218200 2385 0.0
2182 218300 2386 0.0
2183 218400 2386 0.0
2184 218500 2386 0.0
2185 218600 2387 0.0
2186 218700 2387 0.0
2187 218800 2388 0.0
2188 218900 2388 0.0
2189 219000 2388 0.0
2190 219100 2389 0.0
2191 219200 2389 0.0
2192 219300 2391 0.0
2193 219400 2391 0.0
2194 219500 2392 0.0
2195 219600 2393 0.0
2196 219700 2393 0.0
2197 219800 2393 0.0
2198 219900 2394 0.0
2199 220000 2394 0.0
2200 220100 2394 0.0
2201 220200 2395 0.0
2202 220300 2395 0.0
2203 220400 2395 0.0
2204 220500 2396 0.0
2205 220600 2396 0.0
2206 220700 2397 0.0
2207 220800 2397 0.0
2208 220900 2397 0.0
2209 221000 2397 0.0
2210 221100 2398 0.0
2211 221200 2398 0.0
2212 221300 2398 0.0
2213 221400 2399 0.0
2214 221500 2399 0.0
2215 221600 2399 0.0
2216 221700 2402 0.0
2217 221800 2403 0.0
2218 221900 2403 0.0
2219 222000 2403 0.0
2220 222100 2404 0.0
2221 222200 2404 0.0
2222 222300 2404 0.0
2223 222400 2405 0.0
2224 222500 2405 0.0
2225 222600 2405 0.0
2226 222700 2406 0.0
2227 222800 2406 0.0
2228 222900 2406 0.0
2229 223000 2407 0.0
2230 223100 2407 0.0
2231 223200 2407 0.0
2232 223300 2408 0.0
2233 223400 2408 0.0
2234 223500 2408 0.0
2235 223600 2408 0.0
2236 223700 2409 0.0
2237 223800 2409 0.0
2238 223900 2409 0.0
2239 224000 2410 0.0
2240 224100 2410 0.0
2241 224200 2412 0.0
2242 224300 2413 0.0
2243 224400 2414 0.0
2244 224500 2414 0.0
2245 224600 2415 0.0
2246 224700 2415 0.0
2247 224800 2415 0.0
2248 224900 2416 0.0
2249 225000 2416 0.0
2250 225100 2416 0.0
2251 225200 2417 0.0
2252 225300 2417 0.0
2253 225400 2417 0.0
2254 225500 2418 0.0
2255 225600 2418 0.0
2256 225700 2418 0.0
2257 225800 2419 0.0
2258 225900 2419 0.0
2259 226000 2419 0.0
2260 226100 2419 0.0
2261 226200 2420 0.0
2262 226300 2420 0.0
2263 226400 2420 0.0
2264 226500 2421 0.0
2265 226600 2421 0.0
2266 226700 2421 0.0
2267 226800 2424 0.0
2268 226900 2425 0.0
2269 227000 2425 0.0
2270 227100 2425 0.0
