gen evals time best_fitness
1244 124500 1043 29.0
1245 124600 1045 29.0
1246 124700 1054 29.0
1247 124800 1055 29.0
1248 124900 1057 29.0
1249 125000 1058 29.0
1250 125100 1059 29.0
1251 125200 1060 29.0
1252 125300 1061 29.0
1253 125400 1063 29.0
1254 125500 1064 29.0
1255 125600 1065 29.0
1256 125700 1066 29.0
1257 125800 1067 29.0
1258 125900 1067 29.0
1259 126000 1068 29.0
1260 126100 1070 29.0
1261 126200 1070 29.0
1262 126300 1072 29.0
1263 126400 1073 29.0
1264 126500 1074 29.0
1265 126600 1075 29.0
1266 126700 1076 29.0
1267 126800 1077 29.0
1268 126900 1078 29.0
1269 127000 1078 29.0
1270 127100 1079 29.0
1271 127200 1080 29.0
1272 127300 1080 29.0
1273 127400 1082 29.0
1274 127500 1083 29.0
1275 127600 1084 29.0
1276 127700 1086 29.0
1277 127800 1087 29.0
1278 127900 1088 29.0
1279 128000 1088 29.0
1280 128100 1089 29.0
1281 128200 1090 29.0
1282 128300 1092 29.0
1283 128400 1093 29.0
1284 128500 1094 29.0
1285 128600 1095 29.0
1286 128700 1095 29.0
1287 128800 1096 29.0
1288 128900 1097 29.0
1289 129000 1097 29.0
1290 129100 1098 29.0
1291 129200 1099 29.0
1292 129300 1100 29.0
1293 129400 1102 29.0
1294 129500 1103 29.0
1295 129600 1105 29.0
1296 129700 1106 29.0
1297 129800 1107 29.0
1298 129900 1107 29.0
1299 130000 1108 29.0
1300 130100 1109 29.0
1301 130200 1110 29.0
1302 130300 1110 29.0
1303 130400 1112 29.0
1304 130500 1114 29.0
1305 130600 1115 29.0
1306 130700 1115 29.0
1307 130800 1116 29.0
1308 130900 1117 29.0
1309 131000 1118 29.0
1310 131100 1119 29.0
1311 131200 1120 29.0
1312 131300 1122 29.0
1313 131400 1123 29.0
1314 131500 1124 29.0
1315 131600 1125 29.0
1316 131700 1125 29.0
1317 131800 1126 29.0
1318 131900 1127 29.0
1319 132000 1128 29.0
1320 132100 1128 29.0
1321 132200 1129 29.0
1322 132300 1130 29.0
1323 132400 1132 29.0
1324 132500 1133 29.0
1325 132600 1134 29.0
1326 132700 1135 29.0
1327 132800 1136 29.0
1328 132900 1137 29.0
1329 133000 1137 29.0
1330 133100 1138 29.0
1331 133200 1139 29.0
1332 133300 1140 29.0
1333 133400 1140 29.0
1334 133500 1142 29.0
1335 133600 1143 29.0
1336 133700 1144 29.0
1337 133800 1145 29.0
1338 133900 1145 29.0
1339 134000 1146 29.0
1340 134100 1147 29.0
1341 134200 1148 29.0
1342 134300 1148 29.0
1343 134400 1149 29.0
1344 134500 1150 29.0
1345 134600 1152 29.0
1346 134700 1154 29.0
1347 134800 1154 29.0
1348 134900 1155 29.0
1349 135000 1156 29.0
1350 135100 1156 29.0
1351 135200 1157 29.0
1352 135300 1158 29.0
1353 135400 1158 29.0
1354 135500 1159 29.0
1355 135600 1160 29.0
1356 135700 1160 29.0
1357 135800 1162 29.0
1358 135900 1164 29.0
1359 136000 1165 29.0
1360 136100 1165 29.0
1361 136200 1166 29.0
1362 136300 1166 29.0
1363 136400 1167 29.0
1364 136500 1168 29.0
1365 136600 1169 29.0
1366 136700 1170 29.0
1367 136800 1172 29.0
1368 136900 1173 29.0
1369 137000 1174 29.0
1370 137100 1174 29.0
1371 137200 1175 29.0
1372 137300 1176 29.0
1373 137400 1177 29.0
1374 137500 1177 29.0
1375 137600 1178 29.0
1376 137700 1178 29.0
1377 137800 1179 29.0
1378 137900 1180 29.0
1379 138000 1182 29.0
1380 138100 1182 29.0
1381 138200 1184 29.0
1382 138300 1184 29.0
1383 138400 1185 29.0
1384 138500 1187 29.0
1385 138600 1188 29.0
1386 138700 1188 29.0
1387 138800 1189 29.0
1388 138900 1189 29.0
1389 139000 1190 29.0
1390 139100 1192 29.0
1391 139200 1193 29.0
1392 139300 1194 29.0
1393 139400 1195 29.0
1394 139500 1196 29.0
1395 139600 1197 29.0
1396 139700 1197 29.0
1397 139800 1198 29.0
1398 139900 1199 29.0
1399 140000 1200 29.0
1400 140100 1201 29.0
1401 140200 1204 29.0
1402 140300 1205 29.0
1403 140400 1206 29.0
1404 140500 1207 29.0
1405 140600 1207 29.0
1406 140700 1208 29.0
1407 140800 1209 29.0
1408 140900 1210 29.0
1409 141000 1210 29.0
1410 141100 1211 29.0
1411 141200 1212 29.0
1412 141300 1214 29.0
1413 141400 1215 29.0
1414 141500 1217 29.0
1415 141600 1217 29.0
1416 141700 1218 29.0
1417 141800 1219 29.0
1418 141900 1220 29.0
1419 142000 1221 29.0
1420 142100 1222 29.0
1421 142200 1222 29.0
1422 142300 1223 29.0
1423 142400 1225 29.0
1424 142500 1226 29.0
1425 142600 1227 29.0
1426 142700 1228 29.0
1427 142800 1228 29.0
1428 142900 1229 29.0
1429 143000 1230 29.0
1430 143100 1230 29.0
1431 143200 1231 29.0
1432 143300 1232 29.0
1433 143400 1232 29.0
1434 143500 1233 29.0
1435 143600 1235 29.0
1436 143700 1236 29.0
1437 143800 1237 29.0
1438 143900 1238 29.0
1439 144000 1238 29.0
1440 144100 1239 29.0
1441 144200 1240 29.0
1442 144300 1241 29.0
1443 144400 1242 29.0
1444 144500 1243 29.0
1445 144600 1245 29.0
1446 144700 1246 29.0
1447 144800 1247 29.0
1448 144900 1248 29.0
1449 145000 1249 29.0
1450 145100 1250 29.0
1451 145200 1250 29.0
1452 145300 1251 29.0
1453 145400 1252 29.0
1454 145500 1254 29.0
1455 145600 1255 29.0
1456 145700 1257 29.0
1457 145800 1258 29.0
1458 145900 1258 29.0
1459 146000 1259 29.0
1460 146100 1260 29.0
1461 146200 1260 29.0
1462 146300 1261 29.0
1463 146400 1262 29.0
1464 146500 1262 29.0
1465 146600 1264 29.0
1466 146700 1265 29.0
1467 146800 1267 29.0
1468 146900 1267 29.0
1469 147000 1268 29.0
1470 147100 1269 29.0
1471 147200 1270 29.0
1472 147300 1271 29.0
1473 147400 1271 29.0
1474 147500 1272 29.0
1475 147600 1272 29.0
1476 147700 1275 29.0
1477 147800 1275 29.0
1478 147900 1277 29.0
1479 148000 1277 29.0
1480 148100 1278 29.0
1481 148200 1279 29.0
1482 148300 1279 29.0
1483 148400 1280 29.0
1484 148500 1281 29.0
1485 148600 1281 29.0
1486 148700 1282 29.0
1487 148800 1283 29.0
1488 148900 1285 29.0
1489 149000 1287 29.0
1490 149100 1287 29.0
1491 149200 1288 29.0
1492 149300 1289 29.0
1493 149400 1289 29.0
1494 149500 1290 29.0
1495 149600 1291 29.0
1496 149700 1292 29.0
1497 149800 1293 29.0
1498 149900 1296 29.0
1499 150000 1297 29.0
1500 150100 1298 29.0
1501 150200 1298 29.0
1502 150300 1299 29.0
1503 150400 1300 29.0
1504 150500 1300 29.0
1505 150600 1301 29.0
1506 150700 1302 29.0
1507 150800 1303 29.0
1508 150900 1305 29.0
1509 151000 1306 29.0
1510 151100 1307 29.0
1511 151200 1308 29.0
1512 151300 1309 29.0
1513 151400 1310 29.0
1514 151500 1310 29.0
1515 151600 1311 29.0
1516 151700 1311 29.0
1517 151800 1312 29.0
1518 151900 1313 29.0
1519 152000 1314 29.0
1520 152100 1316 29.0
1521 152200 1317 29.0
1522 152300 1318 29.0
1523 152400 1319 29.0
1524 152500 1320 29.0
1525 152600 1320 29.0
1526 152700 1321 29.0
1527 152800 1322 29.0
1528 152900 1322 29.0
1529 153000 1323 29.0
1530 153100 1324 29.0
1531 153200 1324 29.0
1532 153300 1327 29.0
1533 153400 1327 29.0
1534 153500 1328 29.0
1535 153600 1329 29.0
1536 153700 1330 29.0
1537 153800 1330 29.0
1538 153900 1331 29.0
1539 154000 1332 29.0
1540 154100 1332 29.0
1541 154200 1333 29.0
1542 154300 1334 29.0
1543 154400 1334 29.0
1544 154500 1337 29.0
1545 154600 1337 29.0
1546 154700 1339 29.0
1547 154800 1339 29.0
1548 154900 1340 29.0
1549 155000 1341 29.0
1550 155100 1341 29.0
1551 155200 1342 29.0
1552 155300 1343 29.0
1553 155400 1343 29.0
1554 155500 1344 29.0
1555 155600 1345 29.0
1556 155700 1348 29.0
1557 155800 1348 29.0
1558 155900 1349 29.0
1559 156000 1350 29.0
1560 156100 1350 29.0
1561 156200 1351 29.0
1562 156300 1352 29.0
1563 156400 1353 29.0
1564 156500 1354 29.0
1565 156600 1355 29.0
1566 156700 1355 29.0
1567 156800 1358 29.0
1568 156900 1358 29.0
1569 157000 1360 29.0
1570 157100 1360 29.0
1571 157200 1361 29.0
1572 157300 1362 29.0
1573 157400 1362 29.0
1574 157500 1363 29.0
1575 157600 1364 29.0
1576 157700 1364 29.0
1577 157800 1365 29.0
1578 157900 1366 29.0
1579 158000 1367 29.0
1580 158100 1368 29.0
1581 158200 1370 29.0
1582 158300 1371 29.0
1583 158400 1371 29.0
1584 158500 1372 29.0
1585 158600 1372 29.0
1586 158700 1373 29.0
1587 158800 1374 29.0
1588 158900 1374 29.0
1589 159000 1375 29.0
1590 159100 1376 29.0
1591 159200 1377 29.0
1592 159300 1378 29.0
1593 159400 1380 29.0
1594 159500 1380 29.0
1595 159600 1381 29.0
1596 159700 1382 29.0
1597 159800 1382 29.0
1598 159900 1383 29.0
1599 160000 1384 29.0
1600 160100 1384 29.0
1601 160200 1385 29.0
1602 160300 1386 29.0
1603 160400 1388 29.0
1604 160500 1389 29.0
1605 160600 1390 29.0
1606 160700 1391 29.0
1607 160800 1392 29.0
1608 160900 1392 29.0
1609 161000 1393 29.0
1610 161100 1394 29.0
1611 161200 1394 29.0
1612 161300 1395 29.0
1613 161400 1396 29.0
1614 161500 1396 29.0
1615 161600 1398 29.0
1616 161700 1399 29.0
1617 161800 1400 29.0
1618 161900 1401 29.0
1619 162000 1403 29.0
1620 162100 1403 29.0
1621 162200 1404 29.0
1622 162300 1405 29.0
1623 162400 1406 29.0
1624 162500 1407 29.0
1625 162600 1409 29.0
1626 162700 1410 29.0
1627 162800 1411 29.0
1628 162900 1412 29.0
1629 163000 1413 29.0
1630 163100 1414 29.0
1631 163200 1415 29.0
1632 163300 1426 29.0
1633 163400 1427 29.0
1634 163500 1429 29.0
1635 163600 1429 29.0
1636 163700 1431 29.0
1637 163800 1431 29.0
1638 163900 1432 29.0
1639 164000 1433 29.0
1640 164100 1433 29.0
1641 164200 1434 29.0
1642 164300 1435 29.0
1643 164400 1436 29.0
1644 164500 1437 29.0
1645 164600 1439 29.0
1646 164700 1440 29.0
1647 164800 1441 29.0
1648 164900 1441 29.0
1649 165000 1442 29.0
1650 165100 1443 29.0
1651 165200 1443 29.0
1652 165300 1444 29.0
1653 165400 1444 29.0
1654 165500 1445 29.0
1655 165600 1446 29.0
1656 165700 1448 29.0
1657 165800 1448 29.0
1658 165900 1450 29.0
1659 166000 1450 29.0
1660 166100 1451 29.0
1661 166200 1452 29.0
1662 166300 1453 29.0
1663 166400 1453 29.0
1664 166500 1454 29.0
1665 166600 1455 29.0
1666 166700 1456 29.0
1667 166800 1456 29.0
1668 166900 1459 29.0
1669 167000 1460 29.0
1670 167100 1461 29.0
1671 167200 1462 29.0
1672 167300 1463 29.0
1673 167400 1463 29.0
1674 167500 1464 29.0
1675 167600 1465 29.0
1676 167700 1466 29.0
1677 167800 1466 29.0
1678 167900 1467 29.0
1679 168000 1470 29.0
1680 168100 1470 29.0
1681 168200 1471 29.0
1682 168300 1472 29.0
1683 168400 1472 29.0
1684 168500 1473 29.0
1685 168600 1474 29.0
1686 168700 1475 29.0
1687 168800 1475 29.0
1688 168900 1476 29.0
1689 169000 1476 29.0
1690 169100 1477 29.0
1691 169200 1479 29.0
1692 169300 1481 29.0
1693 169400 1481 29.0
1694 169500 1482 29.0
1695 169600 1483 29.0
1696 169700 1483 29.0
1697 169800 1484 29.0
1698 169900 1484 29.0
1699 170000 1487 29.0
1700 170100 1489 29.0
1701 170200 1489 29.0
1702 170300 1491 29.0
1703 170400 1491 29.0
1704 170500 1492 29.0
1705 170600 1492 29.0
1706 170700 1493 29.0
1707 170800 1494 29.0
1708 170900 1495 29.0
1709 171000 1495 29.0
1710 171100 1496 29.0
1711 171200 1496 29.0
1712 171300 1497 29.0
1713 171400 1499 29.0
1714 171500 1499 29.0
1715 171600 1500 29.0
1716 171700 1501 29.0
1717 171800 1502 29.0
1718 171900 1503 29.0
1719 172000 1503 29.0
1720 172100 1504 29.0
1721 172200 1504 29.0
1722 172300 1505 29.0
1723 172400 1506 29.0
1724 172500 1506 29.0
1725 172600 1507 29.0
1726 172700 1508 29.0
1727 172800 1509 29.0
1728 172900 1510 29.0
1729 173000 1511 29.0
1730 173100 1511 29.0
1731 173200 1512 29.0
1732 173300 1512 29.0
1733 173400 1513 29.0
1734 173500 1514 29.0
1735 173600 1514 29.0
1736 173700 1515 29.0
1737 173800 1515 29.0
1738 173900 1516 29.0
1739 174000 1517 29.0
1740 174100 1519 29.0
1741 174200 1520 29.0
1742 174300 1521 29.0
1743 174400 1522 29.0
1744 174500 1522 29.0
1745 174600 1523 29.0
1746 174700 1523 29.0
1747 174800 1524 29.0
1748 174900 1524 29.0
1749 175000 1525 29.0
1750 175100 1526 29.0
1751 175200 1526 29.0
1752 175300 1527 29.0
1753 175400 1529 29.0
1754 175500 1529 29.0
1755 175600 1530 29.0
1756 175700 1531 29.0
1757 175800 1532 29.0
1758 175900 1532 29.0
1759 176000 1533 29.0
1760 176100 1533 29.0
1761 176200 1534 29.0
1762 176300 1535 29.0
1763 176400 1535 29.0
1764 176500 1536 29.0
1765 176600 1537 29.0
1766 176700 1539 29.0
1767 176800 1539 29.0
1768 176900 1541 29.0
1769 177000 1541 29.0
1770 177100 1542 29.0
1771 177200 1543 29.0
1772 177300 1543 29.0
1773 177400 1544 29.0
1774 177500 1544 29.0
1775 177600 1545 29.0
1776 177700 1545 29.0
1777 177800 1546 29.0
1778 177900 1547 29.0
1779 178000 1548 29.0
1780 178100 1549 29.0
1781 178200 1550 29.0
1782 178300 1551 29.0
1783 178400 1552 29.0
1784 178500 1553 29.0
1785 178600 1554 29.0
1786 178700 1554 29.0
1787 178800 1555 29.0
1788 178900 1556 29.0
1789 179000 1557 29.0
1790 179100 1557 29.0
1791 179200 1560 29.0
1792 179300 1562 29.0
1793 179400 1563 29.0
1794 179500 1565 29.0
1795 179600 1566 29.0
1796 179700 1567 29.0
1797 179800 1569 29.0
1798 179900 1571 29.0
1799 180000 1572 29.0
1800 180100 1572 29.0
1801 180200 1573 29.0
1802 180300 1574 29.0
1803 180400 1575 29.0
1804 180500 1576 29.0
1805 180600 1576 29.0
1806 180700 1577 29.0
1807 180800 1579 29.0
1808 180900 1579 29.0
1809 181000 1581 29.0
1810 181100 1581 29.0
1811 181200 1582 29.0
1812 181300 1583 29.0
1813 181400 1583 29.0
1814 181500 1584 29.0
1815 181600 1585 29.0
1816 181700 1587 29.0
1817 181800 1589 29.0
1818 181900 1593 29.0
1819 182000 1594 29.0
1820 182100 1594 29.0
1821 182200 1595 29.0
1822 182300 1596 29.0
1823 182400 1597 29.0
1824 182500 1599 29.0
1825 182600 1600 29.0
1826 182700 1601 29.0
1827 182800 1605 29.0
1828 182900 1606 29.0
1829 183000 1607 29.0
1830 183100 1609 29.0
1831 183200 1610 29.0
1832 183300 1611 29.0
1833 183400 1612 29.0
1834 183500 1614 29.0
1835 183600 1614 29.0
1836 183700 1615 29.0
1837 183800 1616 29.0
1838 183900 1616 29.0
1839 184000 1617 29.0
1840 184100 1619 29.0
1841 184200 1624 29.0
1842 184300 1625 29.0
1843 184400 1626 29.0
1844 184500 1626 29.0
1845 184600 1628 29.0
1846 184700 1628 29.0
1847 184800 1630 29.0
1848 184900 1631 29.0
1849 185000 1631 29.0
1850 185100 1632 29.0
1851 185200 1632 29.0
1852 185300 1633 29.0
1853 185400 1634 29.0
1854 185500 1634 29.0
1855 185600 1635 29.0
1856 185700 1636 29.0
1857 185800 1639 29.0
1858 185900 1640 29.0
1859 186000 1641 29.0
1860 186100 1642 29.0
1861 186200 1642 29.0
1862 186300 1643 29.0
1863 186400 1644 29.0
1864 186500 1644 29.0
1865 186600 1645 29.0
1866 186700 1645 29.0
1867 186800 1646 29.0
1868 186900 1647 29.0
1869 187000 1648 29.0
1870 187100 1649 29.0
1871 187200 1650 29.0
1872 187300 1651 29.0
1873 187400 1651 29.0
1874 187500 1653 29.0
1875 187600 1653 29.0
1876 187700 1655 29.0
1877 187800 1656 29.0
1878 187900 1657 29.0
1879 188000 1659 29.0
1880 188100 1659 29.0
1881 188200 1661 29.0
1882 188300 1661 29.0
1883 188400 1662 29.0
1884 188500 1663 29.0
1885 188600 1663 29.0
1886 188700 1664 29.0
1887 188800 1664 29.0
1888 188900 1665 29.0
1889 189000 1666 29.0
1890 189100 1667 29.0
1891 189200 1670 29.0
1892 189300 1671 29.0
1893 189400 1672 29.0
1894 189500 1673 29.0
1895 189600 1673 29.0
1896 189700 1675 29.0
1897 189800 1676 29.0
1898 189900 1677 29.0
1899 190000 1679 29.0
1900 190100 1679 29.0
1901 190200 1681 29.0
1902 190300 1681 29.0
1903 190400 1682 29.0
1904 190500 1683 29.0
1905 190600 1683 29.0
1906 190700 1684 29.0
1907 190800 1684 29.0
1908 190900 1685 29.0
1909 191000 1686 29.0
1910 191100 1686 29.0
1911 191200 1689 29.0
1912 191300 1690 29.0
1913 191400 1691 29.0
1914 191500 1692 29.0
1915 191600 1692 29.0
1916 191700 1693 29.0
1917 191800 1694 29.0
1918 191900 1694 29.0
1919 192000 1695 29.0
1920 192100 1695 29.0
1921 192200 1696 29.0
1922 192300 1697 29.0
1923 192400 1697 29.0
1924 192500 1698 29.0
1925 192600 1700 29.0
1926 192700 1701 29.0
1927 192800 1702 29.0
1928 192900 1703 29.0
1929 193000 1703 29.0
1930 193100 1705 29.0
1931 193200 1705 29.0
1932 193300 1706 29.0
1933 193400 1706 29.0
1934 193500 1707 29.0
1935 193600 1709 29.0
1936 193700 1710 29.0
1937 193800 1711 29.0
1938 193900 1711 29.0
1939 194000 1712 29.0
1940 194100 1713 29.0
1941 194200 1713 29.0
1942 194300 1714 29.0
1943 194400 1715 29.0
1944 194500 1715 29.0
1945 194600 1716 29.0
1946 194700 1716 29.0
1947 194800 1717 29.0
1948 194900 1719 29.0
1949 195000 1720 29.0
1950 195100 1722 29.0
1951 195200 1722 29.0
1952 195300 1723 29.0
1953 195400 1723 29.0
1954 195500 1724 29.0
1955 195600 1725 29.0
1956 195700 1725 29.0
1957 195800 1726 29.0
1958 195900 1727 29.0
1959 196000 1727 29.0
1960 196100 1729 29.0
1961 196200 1730 29.0
1962 196300 1731 29.0
1963 196400 1732 29.0
1964 196500 1732 29.0
1965 196600 1733 29.0
1966 196700 1733 29.0
1967 196800 1734 29.0
1968 196900 1735 29.0
1969 197000 1735 29.0
1970 197100 1736 29.0
1971 197200 1737 29.0
1972 197300 1739 29.0
1973 197400 1740 29.0
1974 197500 1741 29.0
1975 197600 1741 29.0
1976 197700 1742 29.0
1977 197800 1743 29.0
1978 197900 1743 29.0
1979 198000 1744 29.0
1980 198100 1744 29.0
1981 198200 1745 29.0
1982 198300 1745 29.0
1983 198400 1746 29.0
1984 198500 1747 29.0
1985 198600 1747 29.0
1986 198700 1749 29.0
1987 198800 1750 29.0
1988 198900 1751 29.0
1989 199000 1752 29.0
1990 199100 1752 29.0
1991 199200 1753 29.0
1992 199300 1754 29.0
1993 199400 1754 29.0
1994 199500 1755 29.0
1995 199600 1756 29.0
1996 199700 1756 29.0
1997 199800 1757 29.0
1998 199900 1757 29.0
1999 200000 1759 29.0
2000 200100 1760 29.0
2001 200200 1761 29.0
2002 200300 1762 29.0
2003 200400 1762 29.0
2004 200500 1763 29.0
2005 200600 1764 29.0
2006 200700 1764 29.0
2007 200800 1765 29.0
2008 200900 1765 29.0
2009 201000 1766 29.0
2010 201100 1767 29.0
2011 201200 1767 29.0
2012 201300 1769 29.0
2013 201400 1770 29.0
2014 201500 1771 29.0
2015 201600 1772 29.0
2016 201700 1773 29.0
2017 201800 1773 29.0
2018 201900 1774 29.0
2019 202000 1775 29.0
2020 202100 1775 29.0
2021 202200 1776 29.0
2022 202300 1777 29.0
2023 202400 1777 29.0
2024 202500 1779 29.0
2025 202600 1780 29.0
2026 202700 1781 29.0
2027 202800 1781 29.0
2028 202900 1782 29.0
2029 203000 1783 29.0
2030 203100 1783 29.0
2031 203200 1784 29.0
2032 203300 1784 29.0
2033 203400 1785 29.0
2034 203500 1786 29.0
2035 203600 1787 29.0
2036 203700 1787 29.0
2037 203800 1789 29.0
2038 203900 1790 29.0
2039 204000 1791 29.0
2040 204100 1792 29.0
2041 204200 1792 29.0
2042 204300 1793 29.0
2043 204400 1794 29.0
2044 204500 1794 29.0
2045 204600 1795 29.0
2046 204700 1796 29.0
2047 204800 1796 29.0
2048 204900 1797 29.0
2049 205000 1797 29.0
2050 205100 1799 29.0
2051 205200 1800 29.0
2052 205300 1801 29.0
2053 205400 1802 29.0
2054 205500 1802 29.0
2055 205600 1803 29.0
2056 205700 1804 29.0
2057 205800 1805 29.0
2058 205900 1805 29.0
2059 206000 1806 29.0
2060 206100 1806 29.0
2061 206200 1807 29.0
2062 206300 1809 29.0
2063 206400 1810 29.0
2064 206500 1811 29.0
2065 206600 1811 29.0
2066 206700 1812 29.0
2067 206800 1813 29.0
2068 206900 1813 29.0
2069 207000 1814 29.0
2070 207100 1814 29.0
2071 207200 1815 29.0
2072 207300 1816 29.0
2073 207400 1816 29.0
2074 207500 1817 29.0
2075 207600 1817 29.0
2076 207700 1820 29.0
2077 207800 1821 29.0
2078 207900 1822 29.0
2079 208000 1822 29.0
2080 208100 1823 29.0
2081 208200 1824 29.0
2082 208300 1824 29.0
2083 208400 1825 29.0
2084 208500 1826 29.0
2085 208600 1826 29.0
2086 208700 1827 29.0
2087 208800 1828 29.0
2088 208900 1828 29.0
2089 209000 1831 29.0
2090 209100 1831 29.0
2091 209200 1832 29.0
2092 209300 1833 29.0
2093 209400 1833 29.0
2094 209500 1834 29.0
2095 209600 1835 29.0
2096 209700 1835 29.0
2097 209800 1836 29.0
2098 209900 1837 29.0
2099 210000 1838 29.0
2100 210100 1838 29.0
2101 210200 1839 29.0
2102 210300 1841 29.0
2103 210400 1841 29.0
2104 210500 1843 29.0
2105 210600 1843 29.0
2106 210700 1844 29.0
2107 210800 1844 29.0
2108 210900 1845 29.0
2109 211000 1846 29.0
2110 211100 1846 29.0
2111 211200 1847 29.0
2112 211300 1848 29.0
2113 211400 1848 29.0
2114 211500 1849 29.0
2115 211600 1851 29.0
2116 211700 1852 29.0
2117 211800 1853 29.0
2118 211900 1854 29.0
2119 212000 1855 29.0
2120 212100 1855 29.0
2121 212200 1856 29.0
2122 212300 1857 29.0
2123 212400 1857 29.0
2124 212500 1858 29.0
2125 212600 1858 29.0
2126 212700 1859 29.0
2127 212800 1861 29.0
2128 212900 1862 29.0
2129 213000 1863 29.0
2130 213100 1863 29.0
2131 213200 1864 29.0
2132 213300 1865 29.0
2133 213400 1865 29.0
2134 213500 1866 29.0
2135 213600 1866 29.0
2136 213700 1867 29.0
2137 213800 1868 29.0
2138 213900 1868 29.0
2139 214000 1869 29.0
2140 214100 1871 29.0
2141 214200 1872 29.0
2142 214300 1873 29.0
2143 214400 1874 29.0
2144 214500 1874 29.0
2145 214600 1875 29.0
2146 214700 1875 29.0
2147 214800 1876 29.0
2148 214900 1877 29.0
2149 215000 1877 29.0
2150 215100 1878 29.0
2151 215200 1878 29.0
2152 215300 1879 29.0
2153 215400 1880 29.0
2154 215500 1882 29.0
2155 215600 1883 29.0
2156 215700 1884 29.0
2157 215800 1885 29.0
2158 215900 1886 29.0
2159 216000 1887 29.0
2160 216100 1887 29.0
2161 216200 1888 29.0
2162 216300 1889 29.0
2163 216400 1889 29.0
2164 216500 1890 29.0
2165 216600 1891 29.0
2166 216700 1892 29.0
2167 216800 1893 29.0
2168 216900 1894 29.0
2169 217000 1895 29.0
2170 217100 1895 29.0
2171 217200 1896 29.0
2172 217300 1897 29.0
2173 217400 1897 29.0
2174 217500 1898 29.0
2175 217600 1898 29.0
2176 217700 1899 29.0
2177 217800 1900 29.0
2178 217900 1902 29.0
2179 218000 1903 29.0
2180 218100 1904 29.0
2181 218200 1905 29.0
2182 218300 1906 29.0
2183 218400 1906 29.0
2184 218500 1907 29.0
2185 218600 1907 29.0
2186 218700 1908 29.0
2187 218800 1908 29.0
2188 218900 1909 29.0
2189 219000 1910 29.0
2190 219100 1911 29.0
2191 219200 1912 29.0
2192 219300 1913 29.0
2193 219400 1914 29.0
2194 219500 1915 29.0
2195 219600 1915 29.0
2196 219700 1916 29.0
2197 219800 1916 29.0
2198 219900 1917 29.0
2199 220000 1918 29.0
2200 220100 1918 29.0
2201 220200 1919 29.0
2202 220300 1920 29.0
2203 220400 1922 29.0
2204 220500 1923 29.0
2205 220600 1924 29.0
2206 220700 1925 29.0
2207 220800 1925 29.0
2208 220900 1926 29.0
2209 221000 1927 29.0
2210 221100 1927 29.0
2211 221200 1928 29.0
2212 221300 1929 29.0
2213 221400 1929 29.0
2214 221500 1930 29.0
2215 221600 1930 29.0
2216 221700 1931 29.0
2217 221800 1933 29.0
2218 221900 1934 29.0
2219 222000 1935 29.0
2220 222100 1936 29.0
2221 222200 1937 29.0
2222 222300 1938 29.0
2223 222400 1938 29.0
2224 222500 1939 29.0
2225 222600 1940 29.0
2226 222700 1940 29.0
2227 222800 1941 29.0
2228 222900 1941 29.0
2229 223000 1942 29.0
2230 223100 1944 29.0
2231 223200 1945 29.0
2232 223300 1946 29.0
2233 223400 1947 29.0
2234 223500 1947 29.0
2235 223600 1948 29.0
2236 223700 1949 29.0
2237 223800 1949 29.0
2238 223900 1950 29.0
2239 224000 1951 29.0
2240 224100 1951 29.0
2241 224200 1952 29.0
2242 224300 1954 29.0
2243 224400 1956 29.0
2244 224500 1956 29.0
2245 224600 1957 29.0
2246 224700 1958 29.0
2247 224800 1958 29.0
2248 224900 1959 29.0
2249 225000 1959 29.0
2250 225100 1960 29.0
2251 225200 1961 29.0
2252 225300 1961 29.0
2253 225400 1962 29.0
2254 225500 1964 29.0
2255 225600 1965 29.0
2256 225700 1965 29.0
2257 225800 1966 29.0
2258 225900 1966 29.0
2259 226000 1967 29.0
2260 226100 1968 29.0
2261 226200 1968 29.0
2262 226300 1969 29.0
2263 226400 1970 29.0
2264 226500 1970 29.0
2265 226600 1971 29.0
2266 226700 1972 29.0
2267 226800 1974 29.0
2268 226900 1974 29.0
2269 227000 1976 29.0
2270 227100 1976 29.0
2271 227200 1977 29.0
2272 227300 1977 29.0
2273 227400 1978 29.0
2274 227500 1979 29.0
2275 227600 1979 29.0
2276 227700 1980 29.0
2277 227800 1982 29.0
2278 227900 1983 29.0
2279 228000 1984 29.0
2280 228100 1985 29.0
2281 228200 1986 29.0
2282 228300 1987 29.0
2283 228400 1988 29.0
2284 228500 1988 29.0
2285 228600 1989 29.0
2286 228700 1989 29.0
2287 228800 1990 29.0
2288 228900 1991 29.0
2289 229000 1991 29.0
2290 229100 1993 29.0
2291 229200 1994 29.0
2292 229300 1995 29.0
2293 229400 1996 29.0
2294 229500 1996 29.0
2295 229600 1997 29.0
2296 229700 1997 29.0
2297 229800 1998 29.0
2298 229900 1999 29.0
2299 230000 1999 29.0
2300 230100 2000 29.0
2301 230200 2000 29.0
2302 230300 2001 29.0
2303 230400 2002 29.0
2304 230500 2004 29.0
2305 230600 2004 29.0
2306 230700 2006 29.0
2307 230800 2006 29.0
2308 230900 2007 29.0
2309 231000 2007 29.0
2310 231100 2008 29.0
2311 231200 2009 29.0
2312 231300 2009 29.0
2313 231400 2010 29.0
2314 231500 2011 29.0
2315 231600 2011 29.0
2316 231700 2012 29.0
2317 231800 2014 29.0
2318 231900 2015 29.0
2319 232000 2016 29.0
